severity,category,line,id,type,sku,brand,name,detail,recommendation
high,shifted_seo_schema_metadata,1182,13545,simple,808015F,TapeTech,"Hing Assy., Universal With Serial Number","seo_description='2026-05-11'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech Hing Assy., Universal With Serial Number | 808015F'; schema_brand='index, follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,1183,13546,simple,809011,TapeTech,3/4 in x 5/16-18 TapeTech Dog Point Thumbscrew,"seo_description='2026-05-11'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech 3/4 in x 5/16-18 TapeTech Dog Point Thumbscrew | 809011'; schema_brand='index, follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,1184,13547,simple,811018,TapeTech,"Connector Plate, Notched","seo_description='2026-05-11'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech Connector Plate, Notched | 811018'; schema_brand='index, follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,1185,13548,simple,819038,TapeTech,Grip Adjuster Spring,"seo_description='2026-05-11'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech Grip Adjuster Spring | 819038'; schema_brand='index, follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,1186,13549,simple,857355,TapeTech,Gooseneck Cleaning Brush,"seo_description='2026-05-11'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech Gooseneck Cleaning Brush | 857355'; schema_brand='index, follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,1187,13550,simple,859016,TapeTech,"Round Vinyl Black Cap, .315- ID, 2"" DP","seo_description='2026-05-11'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech TapeTech Round Vinyl Black Cap, .315- ID, 2"" DP | 859016'; schema_brand='index, follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,1188,13551,simple,85T,TapeTech,TapeTech Gooseneck,"seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech Gooseneck'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,1189,13552,simple,85XLTT,TapeTech,TapeTech XL Gooseneck for 76XLTT Pump,"seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech XL Gooseneck for 76XLTT Pump'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,1190,13553,simple,861014,TapeTech,Gooseneck Spacer,"seo_description='2026-05-11'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech Gooseneck Spacer | 861014'; schema_brand='index, follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,1191,13554,simple,880028,TapeTech,Compression Spring,"seo_description='2026-05-11'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech Compression Spring | 880028'; schema_brand='index, follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,1192,13555,simple,880038,TapeTech,CONNECTING ROD,"seo_description='2026-05-11'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech CONNECTING ROD | 880038'; schema_brand='index, follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,1193,13556,simple,880042,TapeTech,TapeTech Rubber Grip Handle,"seo_description='2026-05-11'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech TapeTech Rubber Grip Handle | 880042'; schema_brand='index, follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,1194,13557,simple,880053,TapeTech,Lock Block,"seo_description='2026-05-11'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech Lock Block | 880053'; schema_brand='index, follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,1195,13558,simple,882012,TapeTech,Acutator Clip Pin,"seo_description='2026-05-11'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech Acutator Clip Pin | 882012'; schema_brand='index, follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,1196,13559,simple,882013,TapeTech,Locking Pin,"seo_description='2026-05-11'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech Locking Pin | 882013'; schema_brand='index, follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,1197,13560,simple,882014,TapeTech,Locking Clip,"seo_description='2026-05-11'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech TapeTech Locking Clip | 882014'; schema_brand='index, follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,1198,13561,simple,883020,TapeTech,Extrusion Insert for XH-TT,"seo_description='2026-05-11'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech TapeTech Extrusion Insert for XH-TT | 883020'; schema_brand='index, follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,1199,13562,simple,889017,TapeTech,Conical Spring,"seo_description='2026-05-11'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech Conical Spring | 889017'; schema_brand='index, follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,1200,13563,simple,889030,TapeTech,4-40 X 3/16 Fillisterhead Screw,"seo_description='2026-05-11'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech 4-40 X 3/16 Fillisterhead Screw | 889030'; schema_brand='index, follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,1201,13564,simple,889035,TapeTech,6-32 x 1/4 Pan Head Screw,"seo_description='2026-05-11'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech 6-32 x 1/4 Pan Head Screw | 889035'; schema_brand='index, follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,1202,13565,simple,889055,TapeTech,Nylon Spacer,"seo_description='2026-05-11'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech Nylon Spacer | 889055'; schema_brand='index, follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,1203,13566,simple,88TTE,TapeTech,TapeTech Xtender Flat Box Handle,"seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech Xtender Flat Box Handle'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,1204,13567,simple,90T,TapeTech,TapeTech Box Filler,"seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech Box Filler'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,1205,13568,simple,90TT,TapeTech,Filler Adapter,"seo_description='2026-05-11'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech TapeTech Filler Adapter | 90TT'; schema_brand='index, follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,1206,13569,simple,920003,TapeTech,Ball Coupling,"seo_description='2026-05-11'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech Ball Coupling | 920003'; schema_brand='index, follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,1207,13570,simple,AEM34491,TapeTech,Mud Jam Clear Tool,"seo_description='2026-05-11'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech Mud Jam Clear Tool | AEM34491'; schema_brand='index, follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,1208,13571,simple,AMEMP0012,TapeTech,12 in AMES Feather-Lite Stainless Steel Pan,"seo_description='2026-05-11'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech 12 in AMES Feather-Lite Stainless Steel Pan | AMEMP0012'; schema_brand='index, follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,1209,13572,simple,ATX01TT,TapeTech,"TapeTech Automatic Taper 30"" Extension","seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech Automatic Taper 30"" Extension'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,1210,13573,simple,BAN001TT,TapeTech,TapeTech MudDog™ Premium Banjo Taper,"seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech MudDog™ Premium Banjo Taper'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,1211,13574,simple,BH,TapeTech,TapeTech Brakeless Flat Box Handle,"seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech Brakeless Flat Box Handle'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
